2024-10-10 02:07:25,865 - INFO - No hay contactos activos. Cambiando al estado PROCESAR_CONTACTOS.
2024-10-10 02:07:27,866 - INFO - Estado PROCESAR_CONTACTOS: Procesando contactos.
2024-10-10 02:07:27,965 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 02:07:27,965 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 02:07:27,966 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 02:07:27,966 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 02:07:27,966 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 02:07:27,966 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 02:07:27,966 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 02:07:29,967 - INFO - Estado CON_CONTACTOS_NUEVOS: Se encontraron nuevos contactos. Cambiando al estado PROCESAR_CHAT.
2024-10-10 02:07:31,968 - INFO - Estado PROCESAR_CHAT: Procesando chat de los contactos nuevos.
2024-10-10 02:07:33,969 - INFO - Estado PRUEBA: Mostrando los contactos activos.
2024-10-10 02:07:33,969 - INFO - Contacto activo: AA Ramiro
2024-10-10 02:07:33,969 - INFO - Contacto activo: Prueba 3
2024-10-10 02:07:33,969 - INFO - Contacto activo: Prueba 2
2024-10-10 02:07:33,969 - INFO - Contacto activo: Prueba 1
2024-10-10 02:07:33,969 - INFO - Contacto activo: Gregorio
2024-10-10 02:07:35,970 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:35,970 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:37,971 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:37,971 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:39,972 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:39,972 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:41,973 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:41,973 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:43,974 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:43,975 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:45,976 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:45,976 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:47,977 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:47,977 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:49,978 - INFO - Estado STAND_BY: El sistema está en espera.
2024-10-10 02:07:49,978 - INFO - Hay contactos activos disponibles.
2024-10-10 02:07:51,260 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)': /session/6c0ebf3f7bef82f10f85fc2f6448bf19
2024-10-10 02:40:20,085 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 02:40:22,087 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 02:40:22,089 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 02:40:22,089 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 02:40:22,090 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 02:40:22,090 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 02:55:34,844 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 02:55:36,847 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 02:55:36,847 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 02:55:36,847 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 02:55:36,848 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 02:55:36,848 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 02:55:36,850 - WARNING - No se encontró un contacto con el nombre: AA Ramiro
2024-10-10 02:55:36,860 - INFO - Nuevo contacto 'AA Ramiro' agregado a la base de datos.
2024-10-10 02:55:36,862 - WARNING - No se encontró un contacto con el nombre: Prueba 3
2024-10-10 02:55:36,863 - INFO - Nuevo contacto 'Prueba 3' agregado a la base de datos.
2024-10-10 02:55:36,865 - WARNING - No se encontró un contacto con el nombre: Prueba 2
2024-10-10 02:55:36,867 - INFO - Nuevo contacto 'Prueba 2' agregado a la base de datos.
2024-10-10 02:55:36,869 - WARNING - No se encontró un contacto con el nombre: Prueba 1
2024-10-10 02:55:36,871 - INFO - Nuevo contacto 'Prueba 1' agregado a la base de datos.
2024-10-10 02:55:36,886 - INFO - Contacto 'Gregorio' actualizado en la base de datos.
2024-10-10 03:10:19,296 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 03:10:21,297 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 03:10:21,297 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 03:10:21,297 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 03:10:21,297 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
2024-10-10 03:10:21,298 - INFO - Contacto 'AA Ramiro' agregado a la lista de contactos activos.
2024-10-10 03:10:21,303 - INFO - Contacto 'AA Ramiro' actualizado en la base de datos.
2024-10-10 03:10:21,307 - INFO - Contacto 'Prueba 3' actualizado en la base de datos.
2024-10-10 03:10:21,309 - INFO - Contacto 'Prueba 2' actualizado en la base de datos.
2024-10-10 03:10:21,311 - INFO - Contacto 'Prueba 1' actualizado en la base de datos.
2024-10-10 03:10:21,313 - INFO - Contacto 'Gregorio' actualizado en la base de datos.
2024-10-10 03:40:16,492 - INFO - Lista de contactos obtenida: ['Gregorio', 'Prueba 1', 'Prueba 2', 'Prueba 3', 'AA Ramiro']
2024-10-10 03:40:18,494 - INFO - Contacto 'Gregorio' agregado a la lista de contactos activos.
2024-10-10 03:40:18,494 - INFO - Contacto 'Prueba 1' agregado a la lista de contactos activos.
2024-10-10 03:40:18,494 - INFO - Contacto 'Prueba 2' agregado a la lista de contactos activos.
2024-10-10 03:40:18,494 - INFO - Contacto 'Prueba 3' agregado a la lista de contactos activos.
